X,Y,business_id,account_name,dba,street_address,zip_code,group_,type,subtype,statute,number,status,ownership_transferable,location_transferable,ObjectId
-83.1270507820105,42.426832824977,8093,DETROIT GOLF CLUB,DETROIT GOLF CLUB,17911 Hamilton Rd,48203,Non-Profit,Club,,,L-000020069,Active,N,Y,138
-83.0628193194962,42.3595191743033,8116,THE SCARAB CLUB,THE SCARAB CLUB,217 Farnsworth St,48202,Non-Profit,Club,,,L-000020103,Active,N,Y,139
-83.0628193194962,42.3595191743033,8116,THE SCARAB CLUB,THE SCARAB CLUB,217 Farnsworth St,48202,Retail - Off Premises,Specially Designated Merchant,,MCL 436.1533(5)(a),L-000400962,Active,Y,N,140
-83.031300176038,42.3338397321749,8128,YONDOTEGA CLUB,YONDOTEGA CLUB,1450 E Jefferson Ave,48207,Non-Profit,Club,,,L-000020117,Active,N,Y,141
-83.1298184366036,42.3297721576991,8130,KNIGHTS OF COLUMBUS HOLY CROSS COUNCIL #2739,KNIGHTS OF COLUMBUS HOLY CROSS COUNCIL #2739,4391 Larkins St,48210,Non-Profit,Club,,,L-000020121,Active,N,Y,142
-82.9677956877438,42.3682465003921,8170,EDISON BOAT CLUB,EDISON BOAT CLUB,Lycaste St,48214,Retail - Off Premises,Specially Designated Merchant,,,L-000006551,Active,Y,Y,143
-82.9677956877438,42.3682465003921,8170,EDISON BOAT CLUB,EDISON BOAT CLUB,Lycaste St,48214,Non-Profit,Club,,,L-000020169,Active,N,Y,144
-83.0509161766543,42.3256842867311,8252,DETROIT RACQUET CLUB,DETROIT RACQUET CLUB,626 Woodbridge St,48226,Non-Profit,Club,,,L-000020263,Active,N,Y,145
-83.0509161766543,42.3256842867311,8252,DETROIT RACQUET CLUB,DETROIT RACQUET CLUB,626 Woodbridge St,48226,Retail - Off Premises,Specially Designated Merchant,,,L-000263385,Active,Y,Y,146
-83.0535732953483,42.3472035669745,8423,DETROIT ALUMNI CHAPTER KAPPA ALPHA PSI FRATERNITY,DETROIT ALUMNI CHAPTER KAPPA ALPHA PSI FRATERNITY,269 Erskine St,48201,Non-Profit,Club,,,L-000020456,Active,N,Y,147
-83.0649504494386,42.3620097532401,8433,"NU OMEGA CHAPTER, OMEGA PSI PHI FRATERNITY, INC.","NU OMEGA CHAPTER, OMEGA PSI PHI FRATERNITY, INC.",235 E Ferry St,48202,Non-Profit,Club,,,L-000020468,Active,N,Y,148
-82.9964109830286,42.3568006334372,8579,INDIAN VILLAGE TENNIS CLUB,INDIAN VILLAGE TENNIS CLUB,1502 Parker St,48214,Non-Profit,Club,,,L-000020634,Active,N,Y,149
-83.1074543314298,42.3217642009377,8610,PVT JOHN KOZDRON SGT JOS. ZEYER VFW 4553,PVT. JOHN KOZDRON-MEMORIAL HOME ASSOCIATION,2501 Campbell St,48209,Non-Profit,Club,,,L-000020670,Active,N,Y,150
-83.1357995940384,42.2905700607173,8620,CARBON ATHLETIC CLUB,CARBON ATHLETIC CLUB,111 Gates St,48209,Non-Profit,Club,,,L-000020683,Active,N,Y,151
-83.1236130497924,42.3628632133477,8696,TRADE UNION LEADERSHIP COUNCIL,TRADE UNION LEADERSHIP COUNCIL,8670 Grand River Ave,48204,Non-Profit,Club,,,L-000020785,Escrow,N,Y,152
-83.0681490420432,42.3528097275768,8806,JOLLY OLD TIMERS,JOLLY OLD TIMERS,643 W Forest Ave,48201,Non-Profit,Club,,,L-000020920,Active,N,Y,153
-83.1098489022107,42.3951228437909,8844,MILLAN THEATRE COMPANY,MILLAN THEATRE COMPANY,13103 Woodrow Wilson St,48238,Non-Profit,Club,,,L-000020968,Active,N,Y,154
-83.0812922597274,42.4331782220938,8986,WEST INDIAN AMERICAN ASSOCIATION,WEST INDIAN AMERICAN ASSOCIATION,2015 E 7 Mile Rd,48234,Non-Profit,Club,,,L-000021141,Active,N,Y,155
-83.1370827251324,42.4129467839829,9004,UNIVERSITY OF DETROIT MERCY,UNIVERSITY OF DETROIT MERCY,4001 W McNichols Rd,48221,Non-Profit,Club,,,L-000021167,Active,N,Y,156
-83.1738951033673,42.4176756494169,9026,MARY MCLEOD BETHUNE ASSN. OF MICHIGAN,MARY MCLEOD BETHUNE ASSN. OF MICHIGAN,17191 James Couzens Fwy,48235,Non-Profit,Club,,,L-000021196,Escrow,N,Y,157
-82.9751643955429,42.3651369714746,9090,MOTOR CITY YACHT CLUB,MOTOR CITY YACHT CLUB,10835 E Jefferson Ave,48214,Non-Profit,Club,,,L-000021265,Active,N,Y,158
-82.9964657721761,42.4057702037019,9466,"RITE AID OF MICHIGAN, INC.",RITE AID #4843,10950 Gratiot Ave,48213,Retail - Off Premises,Specially Designated Merchant,,,L-000009314,Escrow,Y,Y,159
-83.0827133415063,42.38438766439,9509,"KENWOOD MARKET, INC.",KENWOOD MARKET,9400 Woodward Ave,48202,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000011013,Active,Y,Y,160
-83.0827133415063,42.38438766439,9509,"KENWOOD MARKET, INC.",KENWOOD MARKET,9400 Woodward Ave,48202,Retail - Off Premises,Specially Designated Merchant,,,L-000014769,Active,Y,Y,161
-83.1879497894681,42.3726134448558,9603,"NEW LAND, INC.",NEW LAND PARTY STORE,14601 Plymouth Rd,48227,Retail - Off Premises,Specially Designated Merchant,,,L-000000669,Active,Y,Y,162
-83.1879497894681,42.3726134448558,9603,"NEW LAND, INC.",NEW LAND PARTY STORE,14601 Plymouth Rd,48227,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000011257,Active,Y,Y,163
-83.0461556635022,42.3349964890916,9657,"DABISH, ADELA & DABISH, JOSEPH H",BROADWAY STOP AND SHOP,1338 Broadway St,48226,Retail - Off Premises,Specially Designated Merchant,,,L-000000550,Escrow,Y,Y,164
-83.0461556635022,42.3349964890916,9657,"DABISH, ADELA & DABISH, JOSEPH H",BROADWAY STOP AND SHOP,1338 Broadway St,48226,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000011376,Escrow,Y,Y,165
-83.2305814460287,42.4295252883993,9680,"QARANA, INC.",MARTELL LIQUOR,19137 W 7 Mile Rd,48219,Retail - Off Premises,Specially Designated Merchant,,,L-000002091,Active,Y,Y,166
-83.2305814460287,42.4295252883993,9680,"QARANA, INC.",MARTELL LIQUOR,19137 W 7 Mile Rd,48219,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000011461,Active,Y,Y,167
-83.0445758601924,42.3317733897719,9690,"CADILLAC FOOD PLAZA, INC.",CADILLAC FOOD PLAZA,101 Cadillac Sq,48226,Retail - Off Premises,Specially Designated Merchant,,,L-000001434,Escrow,Y,Y,168
-83.0445758601924,42.3317733897719,9690,"CADILLAC FOOD PLAZA, INC.",CADILLAC FOOD PLAZA,101 Cadillac Sq,48226,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000011478,Escrow,Y,Y,169
-83.1723664357567,42.4023993325821,9735,"BOND LIQUOR, INC.",BOND LIQUOR,12950 Fenkell St,48227,Retail - Off Premises,Specially Designated Merchant,,,L-000011037,Active,Y,Y,170
-83.1723664357567,42.4023993325821,9735,"BOND LIQUOR, INC.",BOND LIQUOR,12950 Fenkell St,48227,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000011602,Active,Y,Y,171
-83.2744568201002,42.4293379629112,11018,"SEVEN-TEL PARTY STORE, INC.",7-TEL PARTY STORE,23740 W 7 Mile Rd,48219,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000014717,Active,Y,Y,172
-83.2301655404252,42.4155812864488,11094,"CRESTVIEW INVESTMENTS, INC.",PARK LANE CORK & BOTTLE PARTY STORE,19150 W McNichols Rd,48219,Retail - Off Premises,Specially Designated Merchant,,,L-000006871,Active,Y,Y,173
-83.2301655404252,42.4155812864488,11094,"CRESTVIEW INVESTMENTS, INC.",PARK LANE CORK & BOTTLE PARTY STORE,19150 W McNichols Rd,48219,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000014864,Active,Y,Y,174
-83.1887114754891,42.4020214019014,11112,"TAG-ART, INC.",CASINO LIQUOR SHOPPE,14546 Fenkell St,48227,Retail - Off Premises,Specially Designated Merchant,,,L-000012167,Active,Y,Y,175
-83.1887114754891,42.4020214019014,11112,"TAG-ART, INC.",CASINO LIQUOR SHOPPE,14546 Fenkell St,48227,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000014905,Active,Y,Y,176
-83.2219774855437,42.4010743877794,11229,"APEX DRUG STORES, INC.",RITE-AID DISCOUNT PHARMACY #4512,18430 Fenkell St,48223,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000015175,Active,Y,Y,177
-83.2219774855437,42.4010743877794,11229,"APEX DRUG STORES, INC.",RITE-AID DISCOUNT PHARMACY #4512,18430 Fenkell St,48223,Retail - Off Premises,Specially Designated Merchant,,,L-000017523,Active,Y,Y,178
-83.1606786595126,42.4321598714192,9766,"RITE AID OF MICHIGAN, INC.",RITE AID DISCOUNT PHARMACY #4694,19150 Wyoming St,48221,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000011682,Active,Y,Y,179
-83.0812707325,42.446257053348,11239,"APEX DRUG STORES, INC.",RITE-AID DISCOUNT PHARMACY #4526,1900 E 8 Mile Rd,48234,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000015188,Active,Y,Y,180
-83.0812707325,42.446257053348,11239,"APEX DRUG STORES, INC.",RITE-AID DISCOUNT PHARMACY #4526,1900 E 8 Mile Rd,48234,Retail - Off Premises,Specially Designated Merchant,,,L-000017579,Active,Y,Y,181
-83.1051827570792,42.3686485089674,11265,"LINWOOD JOY, INC.",ONE STOP PARTY STORE,8540 Linwood St,48206,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000015273,Escrow,Y,Y,182
-83.1051827570792,42.3686485089674,11265,"LINWOOD JOY, INC.",ONE STOP PARTY STORE,8540 Linwood St,48206,Retail - Off Premises,Specially Designated Merchant,,,L-000018097,Escrow,Y,Y,183
-83.1859468688797,42.4454448792385,11372,"MIKE AND SABAH, INC.",PICADILLY PARTY STORE,14110 E 8 Mile Rd,48205,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000015547,Active,Y,Y,184
-83.1859468688797,42.4454448792385,11372,"MIKE AND SABAH, INC.",PICADILLY PARTY STORE,14110 E 8 Mile Rd,48205,Retail - Off Premises,Specially Designated Merchant,,,L-000015980,Active,Y,Y,185
-82.9852228479489,42.4204706325136,11377,"KATO & MIKHAIL, INC.",DIAMOND MARKET,15250 Houston Whittier St,48205,Retail - Off Premises,Specially Designated Merchant,,,L-000004849,Active,Y,Y,186
-82.9852228479489,42.4204706325136,11377,"KATO & MIKHAIL, INC.",DIAMOND MARKET,15250 Houston Whittier St,48205,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000015564,Active,Y,Y,187
-83.0999436493916,42.3190327614182,11429,"LIBERTY DISCOUNT DRUGS, INC.",LIBERTY DISCOUNT DRUGS,4802 W Vernor Hwy,48209,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000015746,Active,Y,Y,188
-83.0999436493916,42.3190327614182,11429,"LIBERTY DISCOUNT DRUGS, INC.",LIBERTY DISCOUNT DRUGS,4802 W Vernor Hwy,48209,Retail - Off Premises,Specially Designated Merchant,,,L-000016130,Active,Y,Y,189
-83.233135064429,42.357950184471,11431,"SAMONA MARKET, INC.",THREE BROTHERS LIQUOR STORE,19540 Joy Rd,48228,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000015762,Active,Y,Y,190
-83.233135064429,42.357950184471,11431,"SAMONA MARKET, INC.",THREE BROTHERS LIQUOR STORE,19540 Joy Rd,48228,Retail - Off Premises,Specially Designated Merchant,,,L-000016297,Active,Y,Y,191
-83.1266323772938,42.3389496042662,11433,"EXPRESS LIQUOR PARTY STORE, INC.",LIQUOR EXPRESS PARTY STORE,5347 Livernois Ave,48210,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000015768,Active,Y,Y,192
-83.1266323772938,42.3389496042662,11433,"EXPRESS LIQUOR PARTY STORE, INC.",LIQUOR EXPRESS PARTY STORE,5347 Livernois Ave,48210,Retail - Off Premises,Specially Designated Merchant,,,L-000016323,Active,Y,Y,193
-83.0613753351691,42.3251698772264,11453,"HAPPY FOUR, INC.",HAPPY FOUR PARTY STORE,1444 W Fort St,48216,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000015841,Active,Y,Y,194
-83.0613753351691,42.3251698772264,11453,"HAPPY FOUR, INC.",HAPPY FOUR PARTY STORE,1444 W Fort St,48216,Retail - Off Premises,Specially Designated Merchant,,,L-000016972,Active,Y,Y,195
-83.0737268406441,42.35910368266,11473,"UNIVERSITY VILLAGE MARKET, INC.",UNIVERSITY VILLAGE MARKET,4700 Anthony Wayne Dr,48201,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000015876,Active,Y,Y,196
-83.0737268406441,42.35910368266,11473,"UNIVERSITY VILLAGE MARKET, INC.",UNIVERSITY VILLAGE MARKET,4700 Anthony Wayne Dr,48201,Retail - Off Premises,Specially Designated Merchant,,,L-000017293,Active,Y,Y,197
-82.9651081538909,42.4344563889683,11477,"SUPREME LIQUOR SHOP, INC.",SUPREME LIQUOR SHOP,18942 Hayes St,48205,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000015882,Active,Y,Y,198
-82.9651081538909,42.4344563889683,11477,"SUPREME LIQUOR SHOP, INC.",SUPREME LIQUOR SHOP,18942 Hayes St,48205,Retail - Off Premises,Specially Designated Merchant,,,L-000017333,Active,Y,Y,199
-83.1028521229904,42.4447604493237,11556,"SAM D MARKET I, INC.",SAM D MARKET I,20413 John R St,48203,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000016076,Escrow,Y,Y,200
-83.1028521229904,42.4447604493237,11556,"SAM D MARKET I, INC.",SAM D MARKET I,20413 John R St,48203,Retail - Off Premises,Specially Designated Merchant,,,L-000018741,Escrow,Y,Y,201
-83.1198470884409,42.3896567612322,11587,"RABBAN ENTERPRISES, INC.",ANGEL PARTY STORE,12735 Linwood St,48238,Retail - Off Premises,Specially Designated Merchant,,,L-000019131,Escrow,Y,Y,202
-83.2045333202303,42.4302917921091,11674,"MIZ, INC.",TELKAIF MARKET,15935 W 7 Mile Rd,48235,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000016390,Active,Y,Y,203
-83.2045333202303,42.4302917921091,11674,"MIZ, INC.",TELKAIF MARKET,15935 W 7 Mile Rd,48235,Retail - Off Premises,Specially Designated Merchant,,,L-000019931,Active,Y,Y,204
-83.2412923672834,42.357412942078,11682,"PARADISE FOOD & LIQUOR MARKET, INC.",PARADISE FOOD & LIQUOR MARKET,20539 Joy Rd,48228,Retail - Off Premises,Specially Designated Merchant,,,L-000010045,Active,Y,Y,205
-83.2412923672834,42.357412942078,11682,"PARADISE FOOD & LIQUOR MARKET, INC.",PARADISE FOOD & LIQUOR MARKET,20539 Joy Rd,48228,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000016407,Active,Y,Y,206
-83.0681372408753,42.4252848038787,11698,"T.L.H. KONJA, INC.",METRO SHOPPERS MARKET,17932 Conant St,48212,Retail - Off Premises,Specially Designated Merchant,,,L-000002828,Escrow,Y,Y,207
-83.0681372408753,42.4252848038787,11698,"T.L.H. KONJA, INC.",METRO SHOPPERS MARKET,17932 Conant St,48212,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000016447,Escrow,Y,Y,208
-83.244578772902,42.4435570283778,11709,"MOONLIGHT INVESTMENT, INC.",MOONLIGHT PARTY STORE,20451 W 8 Mile Rd,48219,Retail - Off Premises,Specially Designated Merchant,,,L-000014771,Active,Y,Y,209
-83.244578772902,42.4435570283778,11709,"MOONLIGHT INVESTMENT, INC.",MOONLIGHT PARTY STORE,20451 W 8 Mile Rd,48219,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000016474,Active,Y,Y,210
-83.1048359912099,42.3215358279926,11754,"DOBRY'S, INC.",DOBRY MARKET,2351 Junction St,48209,Retail - Off Premises,Specially Designated Merchant,,,L-000001186,Active,Y,Y,211
-83.1048359912099,42.3215358279926,11754,"DOBRY'S, INC.",DOBRY MARKET,2351 Junction St,48209,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000016613,Active,Y,Y,212
-83.1631674294309,42.2855993760195,11765,"M.C.C. INVESTMENTS, INC.",K C LIQUOR STORE,1370 S Oakwood,48217,Retail - Off Premises,Specially Designated Merchant,,,L-000015169,Active,Y,Y,213
-83.1631674294309,42.2855993760195,11765,"M.C.C. INVESTMENTS, INC.",K C LIQUOR STORE,1370 S Oakwood,48217,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000016637,Active,Y,Y,214
-83.1222806613765,42.3683382006177,11770,"LIQUOR CASTLE, INC.",LIQUOR CASTLE,4235 Joy Rd,48204,Retail - Off Premises,Specially Designated Merchant,,,L-000012374,Escrow,Y,Y,215
-83.1222806613765,42.3683382006177,11770,"LIQUOR CASTLE, INC.",LIQUOR CASTLE,4235 Joy Rd,48204,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000016653,Escrow,Y,Y,216
-83.1403019996498,42.408581949062,11772,"SANDS MARKET, INC.",COLLEGE LIQUOR SHOPPE,15956 Livernois Ave,48238,Retail - Off Premises,Specially Designated Merchant,,,L-000000001,Active,Y,Y,217
-83.1403019996498,42.408581949062,11772,"SANDS MARKET, INC.",COLLEGE LIQUOR SHOPPE,15956 Livernois Ave,48238,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000016657,Active,Y,Y,218
-83.1805823572767,42.424341955824,11776,"CARO'S MARKET, INC.",CARO'S MARKET,18225 Schaefer Hwy,48235,Retail - Off Premises,Specially Designated Merchant,,,L-000009477,Active,Y,Y,219
-83.1805823572767,42.424341955824,11776,"CARO'S MARKET, INC.",CARO'S MARKET,18225 Schaefer Hwy,48235,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000016664,Active,Y,Y,220
-83.2614401957007,42.37153134776,11819,"QONJA ENTERPRISES, INC.",PARKWAY LIQUOR STORE,22443 Plymouth Rd,48239,Retail - Off Premises,Specially Designated Merchant,,,L-000010401,Active,Y,Y,221
-83.2614401957007,42.37153134776,11819,"QONJA ENTERPRISES, INC.",PARKWAY LIQUOR STORE,22443 Plymouth Rd,48239,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000016764,Active,Y,Y,222
-83.2183201367982,42.357873740054,11841,"J & S LIQUOR STORE, INC.",J AND S PARTY STORE,18250 Joy Rd,48228,Retail - Off Premises,Specially Designated Merchant,,,L-000005121,Active,Y,Y,223
-83.2183201367982,42.357873740054,11841,"J & S LIQUOR STORE, INC.",J AND S PARTY STORE,18250 Joy Rd,48228,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000016812,Active,Y,Y,224
-83.1813191186418,42.4307702776435,11849,"ZEKE'S LIQUOR SHOPPE, INC.",ZEKE'S LIQUOR SHOPPE,13635 W 7 Mile Rd,48235,Retail - Off Premises,Specially Designated Merchant,,,L-000006487,Active,Y,Y,225
-83.1813191186418,42.4307702776435,11849,"ZEKE'S LIQUOR SHOPPE, INC.",ZEKE'S LIQUOR SHOPPE,13635 W 7 Mile Rd,48235,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000016826,Active,Y,Y,226
-82.9366392651328,42.4032569893123,11878,"WINE BASKET PARTY SHOPPE, INC.",WINE BASKET PARTY SHOPPE,16450 E Warren Ave,48224,Retail - Off Premises,Specially Designated Merchant,,,L-000016582,Active,Y,Y,227
-82.9366392651328,42.4032569893123,11878,"WINE BASKET PARTY SHOPPE, INC.",WINE BASKET PARTY SHOPPE,16450 E Warren Ave,48224,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000016886,Active,Y,Y,228
-83.071247681801,42.4469694194385,11909,"A & S ENTERPRISES, INC.",8 & GALLAGHER MARKET,3136 E 8 Mile Rd,48234,Retail - Off Premises,Specially Designated Merchant,,,L-000005718,Escrow,Y,Y,229
-83.0390021659941,42.3460892164308,13534,"COST-PLUS EASTERN MARKET WINE WAREHOUSE, INC.",,2448 Market St,48207,Retail - Off Premises,Specially Designated Merchant,,,L-000001842,Active,Y,Y,230
-83.1606786595126,42.4321598714192,9766,"RITE AID OF MICHIGAN, INC.",RITE AID DISCOUNT PHARMACY #4694,19150 Wyoming St,48221,Retail - Off Premises,Specially Designated Merchant,,,L-000019915,Active,Y,Y,231
-83.146203607673,42.4317618552141,9769,"LIQUOR EXPRESS LIVERNOIS, INC.",LIQUOR EXPRESS,7420 W 7 Mile Rd,48221,Retail - Off Premises,Specially Designated Merchant,,,L-000009730,Active,Y,Y,232
-83.146203607673,42.4317618552141,9769,"LIQUOR EXPRESS LIVERNOIS, INC.",LIQUOR EXPRESS,7420 W 7 Mile Rd,48221,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000011698,Active,Y,Y,233
-83.1607989160814,42.424313997845,9812,"WALLY & CYNTHIA, INC.",S & G LIQUOR SHOP,18211 Wyoming St,48221,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000011822,Active,Y,Y,234
-83.1607989160814,42.424313997845,9812,"WALLY & CYNTHIA, INC.",S & G LIQUOR SHOP,18211 Wyoming St,48221,Retail - Off Premises,Specially Designated Merchant,,,L-000019495,Active,Y,Y,235
-83.102279849442,42.4244451168258,9903,"MICHAEL'S LIQUOR, INC.",MICHAEL'S LIQUOR,17951 John R St,48203,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000012031,Active,Y,Y,236
-83.102279849442,42.4244451168258,9903,"MICHAEL'S LIQUOR, INC.",MICHAEL'S LIQUOR,17951 John R St,48203,Retail - Off Premises,Specially Designated Merchant,,,L-000016381,Active,Y,Y,237
-82.9580145865886,42.4289903756728,9956,"EDDIE & KEIS ENTERPRISES, INC.",IN 'N' OUT,18077 Kelly Rd,48224,Retail - Off Premises,Specially Designated Merchant,,,L-000006650,Active,Y,Y,238
-82.9580145865886,42.4289903756728,9956,"EDDIE & KEIS ENTERPRISES, INC.",IN 'N' OUT,18077 Kelly Rd,48224,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000012156,Active,Y,Y,239
-83.1584869552723,42.3664435989147,9971,"MILLER, GLENN",GLENN MILLER'S PARTY STORE,10000 W Chicago,48204,Retail - Off Premises,Specially Designated Merchant,,,L-000004884,Escrow,Y,Y,240
-83.1584869552723,42.3664435989147,9971,"MILLER, GLENN",GLENN MILLER'S PARTY STORE,10000 W Chicago,48204,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000012188,Escrow,Y,Y,241
-82.9796103977342,42.3790121325257,13562,"XZ, INC.",MOTOR CITY MARKETPLACE,11205 Mack Ave,48214,Retail - Off Premises,Specially Designated Merchant,,,L-000001963,Active,Y,Y,242
-83.0252328126753,42.4340046129343,10015,"DETROIT SHOPPERS, INC.",7-VAN DRUGS,7705 E 7 Mile Rd,48234,Retail - Off Premises,Specially Designated Merchant,,,L-000003491,Active,Y,Y,243
-82.9796103977342,42.3790121325257,13562,"XZ, INC.",MOTOR CITY MARKETPLACE,11205 Mack Ave,48214,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000186349,Active,Y,Y,244
-83.0252328126753,42.4340046129343,10015,"DETROIT SHOPPERS, INC.",7-VAN DRUGS,7705 E 7 Mile Rd,48234,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000012288,Active,Y,Y,245
-82.9951100185796,42.3658208708138,13900,"SPENCER, RONALD L",L'S PARTY STORE,2685 Crane St,48214,Retail - Off Premises,Specially Designated Merchant,,,L-000003374,Active,Y,Y,246
-83.0959254482948,42.3867115429439,10032,"DEAN, LEVERDA D",JAYE DEE'S MART,10355 Hamilton Ave,48202,Retail - Off Premises,Specially Designated Merchant,,,L-000001023,Escrow,Y,Y,247
-83.0657113431455,42.4083788479641,13955,"GABRAIL ENTERPRISES, INC.",SUPER STAR FOOD MARKET,12513 Joseph Campau St,48212,Retail - Off Premises,Specially Designated Merchant,,,L-000003591,Escrow,Y,Y,248
-83.0959254482948,42.3867115429439,10032,"DEAN, LEVERDA D",JAYE DEE'S MART,10355 Hamilton Ave,48202,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000012318,Escrow,Y,Y,249
