X,Y,Establishment_ID,Name,Address,Zip_Code,Owner,License_Number,License_Type,Most_Recent_License_Date,Establishment_Type,Status,Restaurant_Complexity_Level,Review_Frequency_in_Days,ObjectId
-83.1187569199615,42.3936573558248,51623145,Benji's CuisineLLC/TruckShuka (Wayne Co),13352 Lasalle Ave,4807,Benji Benoliel,217929,Special Transitory Food Unit,1970/01/01 00:00:00+00,LHD - Special Transitory Food,,,90.0,137
-83.12997207367,42.3088607071818,926,Bennett Elementary,2111 Mullane St,48209,DETROIT BOARD OF EDUC,034961,Fixed Establishment,2020/06/01 00:00:00+00,Public School,Open,,210,138
-83.0912021505483,42.444856642878,4636,Bert's Market Place--Commissary,2739 Russell St,48207,"Dearing Company, Inc.",075032,Fixed Establishment,2020/06/23 00:00:00+00,Food Service Establishment,Open,Medium,365,139
-83.0912021505483,42.444856642878,1461,Bert's Market Place -Jazz Bar/Food Court,2727-31 Russell St,48207,"Dearing Company, Inc.",035643,Fixed Establishment,1970/01/01 00:00:00+00,Food Service Establishment,Open,High,180,140
-83.0418089440144,42.3473080126938,4634,Bert's Market Place--Motown Bar,2735 Russell St,48207,"Dearing Company, Inc.",075031,Fixed Establishment,2020/06/23 00:00:00+00,Food Service Establishment,Open,Medium,365,141
-83.0912021505483,42.444856642878,4637,Bert's Market Place--Outdoor Cafe,2727-39 Russell St,48207,"Dearing Company, Inc.",075144,Fixed Establishment,2020/06/23 00:00:00+00,Food Service Establishment,Open,Medium,365,142
-83.0461391722303,42.3346212451769,4667,Bert's on Broadway DBA Rockefellers,1315 Broadway,48226,Bert W. Dearing Jr.,200060,Fixed Establishment,2017/04/27 00:00:00+00,Food Service Establishment,Permanently Closed,Medium,365,143
-83.0912021505483,42.444856642878,4635,Bert's Warehouse Theater,2739 Russell St,48207,"Dearing Company, Inc.",075143,Fixed Establishment,2020/06/23 00:00:00+00,Food Service Establishment,Open,Medium,365,144
-83.0454311668357,42.3305288746231,51622740,BESA,600 Woodward Ave,48226,Gerti Begaj,230552,Fixed Establishment,2020/05/11 00:00:00+00,Food Service Establishment,Open,High,180,145
-82.9486928326656,42.4058617914231,3391,Bethany Lutheran Church,11475 E Outer Dr,48224,"Peter R. Brueckner, Pastor",039140,Fixed Establishment,1970/01/01 00:00:00+00,Food Service Establishment,,Medium,365,146
-83.0064027948135,42.385021999236,1244,Bethel Baptist Church East,5715 Holcomb St,48213,"Bethel Bapt Church, East",073157,Fixed Establishment,2019/04/29 00:00:00+00,Food Service Establishment,Open,,530,147
-83.1196549019707,42.3283916712229,51622462,Better Woodman,3700 Gilbert Street,4821,Geoffrey Woodman,229205,Fixed Establishment,1970/01/01 00:00:00+00,Food Service Establishment,,Medium,365,148
-83.0804382125222,42.3681396204957,51622939,Beyond Juice & Eatery,2911 W Grand Blvd,48202,John Genovesi,PR031119,Fixed Establishment,2019/12/17 00:00:00+00,Food Service Establishment,Open,High,180,149
-83.040577550491,42.3459737221105,5212,Beyond Juicery & Eatery,2501 Russell St,48207,Eastern Market Juice Co LLC,217935,Fixed Establishment,2020/04/20 00:00:00+00,Food Service Establishment,Open,Medium,365,150
-83.058724228001,42.3506970949992,1263,Bicentennial Towers  ,4 E Alexandrine St,48201,PK Management,083439,Fixed Establishment,2020/04/20 00:00:00+00,Food Service Establishment,Open,Medium,365,151
-83.0569670038293,42.3506689853658,5198,Bigalora Wood Fired Cucina,3990 John R,48201,Bigalora Concessions LLC ,204141,Fixed Establishment,2017/05/05 00:00:00+00,Food Service Establishment,Permanently Closed,High,180,152
-82.9980309958288,42.3837480811886,4999,Big A's Concessions,5119 Cadillac St,48213,Nancy Kuykendall,204147,Special Transitory Food Unit,2017/04/18 00:00:00+00,LHD - Special Transitory Food,Seasonal,,365,153
-82.9231254995803,42.4087588203726,4467,Big Burgzs,17627 E Warren Ave,48224,Billy Owens,073938,Fixed Establishment,1970/01/01 00:00:00+00,Food Service Establishment,Open,Medium,180,154
-83.0505216994636,42.3313723652224,3200,Big City Grille,1020 Washington Blvd,48226,Detroit CBD hOTEL L.L.C.,224664,Fixed Establishment,2018/04/24 00:00:00+00,Food Service Establishment,Permanently Closed,High,180,155
-83.1417379494449,42.4292713417146,51622673,Biggby Coffee,18685 Livernois Ave,48221,Bogdan Tarasov-Kyle Van Buren,234759,Fixed Establishment,2019/05/01 00:00:00+00,Food Service Establishment,Open,High,180,156
-82.9420956698978,42.4012914959891,51623181,Big Greedy,16024 E Warren Ave,48224,Cabral Watkins,PR19152A,Fixed Establishment,1970/01/01 00:00:00+00,Food Service Establishment,Plan Review,,90.0,157
-83.0925270658794,42.3491411696082,51623311,Big Mama Pizzeria LLC,5181 Grand River,48208,Randy Mio,PS091820,Fixed Establishment,1970/01/01 00:00:00+00,Food Service Establishment,,,90.0,158
-83.041273522054,42.3470481309795,462,Big Mike Coney Island Inc.,2719 Russell St,48207,Abraham Chaalan,236626,Fixed Establishment,2019/04/22 00:00:00+00,Food Service Establishment,Open,High,180,159
-83.1991910536087,42.3942358665339,5229,Big Star Fish & Seafood Inc.,15540 Grand River,48227,,203386,Fixed Establishment,1970/01/01 00:00:00+00,Food Service Establishment,Not The Jurisdiction Of Dhwp,High,180,160
-82.9518780376776,42.4354060582382,276,Billeo's ,19164 Kelly Road,48224,Mitchell Frank Barman,200084,Fixed Establishment,2017/04/28 00:00:00+00,Food Service Establishment,Open,Low,365,161
-83.232836790517,42.3861354636595,300,Billy's Coney Island,19441 Schoolcraft Rd,48223, Ballec Rasi,033979,Fixed Establishment,1970/01/01 00:00:00+00,Food Service Establishment,Open,High,180,162
-83.0426141399362,42.3372116701668,4865,Birmingham Deli,1441 St Antoine St,48226,HASSAN HAIDOUS,077750,Fixed Establishment,2020/05/04 00:00:00+00,Food Service Establishment,Open,High,180,163
-83.1124835234968,42.2930053211406,1901,Black Horse Cantina,7844 W Jefferson Ave,48209,Frank Dushaj,075691,Fixed Establishment,2019/04/12 00:00:00+00,Food Service Establishment,Open,,365,164
-83.1329398163146,42.324976193022,5210,Black Horse Cantina II,3788 Central St,4821,Frank Dushaj,083428,Fixed Establishment,2019/04/12 00:00:00+00,Food Service Establishment,Open,Medium,365,165
-83.2140152994639,42.3725489727132,5307,Black Orchid dba Dolla Bills Gentleman C,17040 Plymouth Rd,48227,Jeannette Charara,202843,Fixed Establishment,2019/05/01 00:00:00+00,Food Service Establishment,,,180,166
-83.005347374966,42.3891301907168,1436,Blackwell Institute,9330 Shoemaker St,48213,DETROIT BOARD OF EDUCATION,035615,Fixed Establishment,2020/06/01 00:00:00+00,Public School,Open,,210,167
-83.0494604953639,42.3356610082449,4364,Bleu Detroit,1540 Woodward Ave,48226,"Bleu Detroit,LLC",072056,Fixed Establishment,2019/04/30 00:00:00+00,Food Service Establishment,Open,Low,365,168
-83.1988877114019,42.386714563224,51622464,Burger Grille LLC,15539 Schoolcraft Rd,48227,Andrea N. Christian,217922,Fixed Establishment,2019/04/29 00:00:00+00,Food Service Establishment,Open,,180,169
-83.2390501669444,42.3719268692498,1786,Burger King,20240 Plymouth Rd,48228,EYM King of Michigan LLC,078378,Fixed Establishment,2019/04/29 00:00:00+00,Food Service Establishment,Open,High,180,170
-83.0654474998617,42.3552043842193,450,Blimpies,108 W Hancock Street,48201,Mahmoud and Nashat Sleiman,034234,Fixed Establishment,2020/06/30 00:00:00+00,Food Service Establishment,Open,Medium,365,171
-82.9251207305899,42.407495393086,1068,Burger King,17440 E Warren Ave,48224,EYM King of Michigan LLC,078356,Fixed Establishment,2019/04/29 00:00:00+00,Food Service Establishment,Open,,180,172
-83.0770912595552,42.37515572896,753,Burger King ,8201 Woodward Ave,48202,EYM King of Michigan LLC,077752,Fixed Establishment,2019/04/29 00:00:00+00,Food Service Establishment,Open,Medium,365,173
-83.1281395266601,42.3911726905474,1785,Burger King ,3200 W Davison Ave,48238,EYM King of Michigan LLC,075686,Fixed Establishment,2019/04/29 00:00:00+00,Food Service Establishment,Open,High,365,174
-83.0074562760966,42.3898924622944,207,Burger King ,9239 Gratiot Ave,48213,EYM King of Michigan LLC,075687,Fixed Establishment,2019/04/29 00:00:00+00,Food Service Establishment,Open,,365,175
-83.1392648272806,42.3697614208686,1012,Burger King ,9871 Livernois Ave,48204,EYM King of Michigan LLC,075689,Fixed Establishment,2019/04/29 00:00:00+00,Food Service Establishment,Open,Medium,365,176
-82.9580942060688,42.4280793509831,661,Burger King ,18021 Kelly Rd,48224,EYM King of Michigan LLC,078342,Fixed Establishment,2016/04/22 00:00:00+00,Food Service Establishment,Open,Medium,365,177
-82.9658922196405,42.3842525096662,680,Burger King ,12661 Mack Ave,48215,EYM King of Michigan LLC,075688,Fixed Establishment,2019/04/29 00:00:00+00,Food Service Establishment,Open,,365,178
-83.0340505227906,42.3501602241226,1005,Burger King #1009,2155 Gratiot Ave,48207,EYM King of Michigan LLC,078348,Fixed Establishment,2019/04/29 00:00:00+00,Food Service Establishment,Open,,365,179
-83.1089507665896,42.3153619084584,51622836,Burger King #1190,6251 W Vernor,48209,Carrols LLC,237717,Fixed Establishment,2020/05/19 00:00:00+00,Food Service Establishment,Open,Medium,365,180
-83.0614665168654,42.3254820836925,51622835,Burger King #1191,1425 W Lafayette Blvd,48216,Paul Flanders,230533,Fixed Establishment,2019/04/26 00:00:00+00,Food Service Establishment,Open,,365,181
-83.1089507665896,42.3153619084584,1126,Burger King #1640,6251 W Vernor,48209,"Excel Services, Inc.",035203,Fixed Establishment,2016/04/13 00:00:00+00,Food Service Establishment,Open,,365,182
-83.1409627303042,42.4119139763153,5164,Burger King #21688,16245 Livernois Ave,48221,EYM King of Michigan LLC,083425,Fixed Establishment,2019/04/29 00:00:00+00,Food Service Establishment,,High,180,183
-83.2394617615328,42.4096157215945,1373,Burger King #4441,20200 Grand River Ave,48219,EYM King of Michigan LLC,077776,Fixed Establishment,2019/04/29 00:00:00+00,Food Service Establishment,Open,,365,184
-83.0614665168654,42.3254820836925,1134,Burger King #4724,1425 W Lafayette,48216,"Excel Services, Inc.",035213,Fixed Establishment,2018/04/19 00:00:00+00,Food Service Establishment,Open,,365,185
-83.1804314052747,42.4168110638622,1426,Burger King #5771,13600 W McNichols Rd,48235,EYM King of Michigan LLC,077773,Fixed Establishment,2019/04/29 00:00:00+00,Food Service Establishment,Open,,180,186
-83.2004609327556,42.4306667630407,1475,Burger King #6369,15500 W Seven Mile Rd,48235,EYM King of Michigan LLC,077772,Fixed Establishment,2019/04/29 00:00:00+00,Food Service Establishment,Open,,180,187
-83.0397650584525,42.3290278798544,1359,Burger King Corp #13332,200 Renaissance Center,48243,"Your Way Restaurants, Inc.",035498,Fixed Establishment,2020/05/28 00:00:00+00,Food Service Establishment,Open,Medium,365,188
-83.02511677729,42.4416758552841,1576,Burger King Corp #6796,19901 Van Dyke Ave,48234,GPS Hospitality Partners III,081578,Fixed Establishment,1970/01/01 00:00:00+00,Food Service Establishment,Open,High,180,189
-82.9486301446318,42.3877768680654,51623324,Burgertime,14845 Mack Ave,48215,Burger Time Inc.,101220PS,Fixed Establishment,1970/01/01 00:00:00+00,Food Service Establishment,Open,,180,190
-83.1910516856189,42.3935949805082,870,Burns Elementary- Middle School,14350 Terry St,48227,Detroit Board of Education,034903,Fixed Establishment,2020/06/01 00:00:00+00,Public School,Open,,210,191
-83.0649776396456,42.3270319087226,51622514,Burroughs,1331 Trumbull Ave,48216,Donald Gracey,220241,Fixed Establishment,2020/04/22 00:00:00+00,Food Service Establishment,Open,Medium,365,192
-83.0783466363001,42.3399114862346,2653,Burton International,2001 Martin Luther King Blvd,48208,Detroit Board of Education,051205,Fixed Establishment,2020/06/01 00:00:00+00,Public School,Open,,210,193
-83.038727318348,42.346586633518,3895,Butcher's Inn,1489 Winder Ave,48207,219 Company/Charles Nolan,079259,Fixed Establishment,2018/04/30 00:00:00+00,Food Service Establishment,Permanently Closed,High,180,194
-83.0022527309145,42.3579952518498,1099,Butzel Recreation Center,7737 Kercheval Ave,48214,Detroit Parks and Recreation,203694,Fixed Establishment,2020/04/30 00:00:00+00,Food Service Establishment,Temporarily Closed,,365,195
-83.0692547100544,42.3613336230471,591,Byblos Cafe & Grill,87 W Palmer Ave,48202,Brian Ahmad,047840,Fixed Establishment,2018/04/30 00:00:00+00,Food Service Establishment,Plan Review,High,180,196
-83.0658862406397,42.3555663892422,4406,Byblos Cafe & Grill II,4830 Cass Ave,48201,Bourhan Ahmad,075433,Fixed Establishment,2020/04/28 00:00:00+00,Food Service Establishment,Open,High,180,197
-82.9264806469794,42.4015468939746,318,Cadieux Cafe,4300 Cadieux  Rd,48224,"Cadieux Cafe, Inc.",034013,Fixed Establishment,2019/05/02 00:00:00+00,Food Service Establishment,Open,,180,198
-83.0442775287883,42.3319758335734,4322,Cadillac Square Diner,111 Cadillac Sq,48226,Agustin Tinaj,071398,Fixed Establishment,1970/01/01 00:00:00+00,Food Service Establishment,Open,Medium,180,199
-83.1979404397314,42.3434007285876,1361,"Caesars Cafe, Inc",15621 W Warren Ave,48228,Nasri Chami,069891,Fixed Establishment,2019/04/27 00:00:00+00,Food Service Establishment,Open,High,180,200
-83.0750590529902,42.3635809747901,612,Cafe 1 - Henry Ford Health System,1 Ford Place,48202,Henry Ford Health System,046681,Fixed Establishment,2019/09/12 00:00:00+00,Food Service Establishment,Temporarily Closed,High,180,201
-83.0615536031423,42.3536919447192,5061,Cafe' 78,4454 Woodward Ave,48201,David Kwiatkowski,202849,Fixed Establishment,2016/06/29 00:00:00+00,Food Service Establishment,Open,High,180,202
-83.0773130248527,42.3683061803862,4878,Cafe Con Leche - Nord,2990 W Grand Blvd,48202,Melissa Fernandez,079500,Fixed Establishment,2015/06/02 00:00:00+00,Food Service Establishment,Plan Review,Medium,180,203
-83.0501100240267,42.334289150984,4089,Cafe D'Mongo's Speakeasy,1439 Griswold St,48226,DEE & L Development,072503,Fixed Establishment,2018/04/30 00:00:00+00,Food Service Establishment,Open,Medium,365,204
-83.1782948504063,42.3206355077268,51622660,Cafe Sushi,1933 W Maple Road,48084,Wen Sheng Zhou,ps120517,Fixed Establishment,1970/01/01 00:00:00+00,Food Service Establishment,Open,,90.0,205
-83.0466822038195,42.3327964034566,5226,Calexico,1040 Woodward Ave,48226,Randy Dickow,203384,Fixed Establishment,2020/05/19 00:00:00+00,Food Service Establishment,Open,High,180,206
-83.0689873624427,42.3605433057644,1440,Campus Diner,5470 Cass Ave,48202,Anton Vuljaj,065286,Fixed Establishment,2019/10/22 00:00:00+00,Food Service Establishment,Open,High,180,207
-83.0489315502566,42.33393584551,51622763,Cannelle Detroit LLC,45 W Grand River Ave,48226,Matt Knio,233684,Fixed Establishment,1970/01/01 00:00:00+00,Food Service Establishment,Open,Medium,365,208
-82.973676541989,42.4405515118976,308,Capers,14726 Gratiot Ave,48205,Gary F. Jacobs,033993,Fixed Establishment,1970/01/01 00:00:00+00,Food Service Establishment,Open,High,180,209
-83.1680604360025,42.4315277621508,5280,Capital Hook Fish & Chicken Inc,10600 W Seven Mile Rd,48221,Shaef Alsanai,221983,Fixed Establishment,2020/06/01 00:00:00+00,Food Service Establishment,,,180,210
-83.2290642283448,42.3435153166781,51623113,Captain Jack Fish & Chicken,19240 W Warren Ave,48228,Naseem S. Alsalmi,243141,Fixed Establishment,1970/01/01 00:00:00+00,Food Service Establishment,Open,,90.0,211
-83.0052890195068,42.3923801451834,5398,Captain Jay's #102,9654 Gratiot Ave,48213,Abdallah Sheik,212779,Fixed Establishment,2020/05/19 00:00:00+00,Food Service Establishment,Open,Medium,180,212
-83.188348389926,42.4312240528376,5221,Captain Jay's #119,14420 Seven Mile Rd W,48235,Abadallah Sheik,237166,Fixed Establishment,1970/01/01 00:00:00+00,Food Service Establishment,Open,,180,213
-83.0567945928717,42.3589530375266,51622560,Captain Jay's #120,4851 St Antoine St,48201,Abdallah Sheik,221569,Fixed Establishment,2020/05/19 00:00:00+00,Food Service Establishment,Open,High,180,214
-83.0245561764504,42.4335844957204,3620,Captain Jay's Fish & Chicken,19041 Van Dyke Ave,48234,Mahdiur Rahman,067904,Fixed Establishment,1970/01/01 00:00:00+00,Food Service Establishment,Open,High,180,215
-83.0063167344127,42.3923218269021,2811,Captain Jay's Fish & Chicken,9623 Gratiot Ave,48213,Amana Foods,054635,Fixed Establishment,2016/04/22 00:00:00+00,Food Service Establishment,Permanently Closed,,180,216
-83.2199885121984,42.3435451046873,5324,Captain Jay's Fish & Chicken,18400 W Warren Ave,48228,Warren Food Groups LLC,204143,Fixed Establishment,1970/01/01 00:00:00+00,Food Service Establishment,,,180,217
-83.1975844131298,42.3633195494308,2647,Captain Jay's Fish & Chicken #101,9233 Greenfield Ave,48228,Amana Food Inc,049601,Fixed Establishment,1970/01/01 00:00:00+00,Food Service Establishment,Open,,180,218
-83.2206021873016,42.3435269625803,4323,Captain Jay's Fish & Chicken #104,18440 W Warren Ave,48228,"Warren Food Group, LLC",071985,Fixed Establishment,2016/04/21 00:00:00+00,Food Service Establishment,Open,High,180,219
-82.9788386883113,42.4339975950144,4822,Captain Jay's Fish & Chicken #107,14205 Gratiot Ave,48205,Mahdiur Rahman,077663,Fixed Establishment,1970/01/01 00:00:00+00,Food Service Establishment,Plan Review,Medium,180,220
-82.9645846408961,42.4052364374757,4191,Captain Jay's Fish & Chicken #108,14401 Harper Ave,48224,Captain J's Fish & Chicken Inc,069233,Fixed Establishment,1970/01/01 00:00:00+00,Food Service Establishment,Open,Medium,180,221
-83.199025383609,42.4020247902643,4610,Captain Jay's Fish & Chicken #110,15321 Greenfield Rd,48227,Mahdiur Rahman,074702,Fixed Establishment,2019/04/29 00:00:00+00,Food Service Establishment,Open,High,180,222
-83.1413053199058,42.4182609543842,3986,Captain Jay's Fish & Chicken #111,17171 Livernois Ave,48221,Mahdiur Rahman,073851,Fixed Establishment,1970/01/01 00:00:00+00,Food Service Establishment,,,180,223
-83.1705018036198,42.4155464193114,4374,Captain Jay's Fish & Chicken #112,16907 Meyers Rd,48235,Abdallah Sheik,074253,Fixed Establishment,1970/01/01 00:00:00+00,Food Service Establishment,Open,Medium,180,224
-83.2527535390055,42.4120461419506,5196,Captain Jay's Fish & Chicken #113,21431 Grand River,48219,Abdallah Sheik,200012,Fixed Establishment,2019/04/29 00:00:00+00,Food Service Establishment,Plan Review,,180,225
-83.0394528022631,42.334320679216,3076,Blue Cross Blue Shield,600 E Lafayette Ave,48226,Blue Cross Blue Shield,072156,Fixed Establishment,2020/04/29 00:00:00+00,Food Service Establishment,Open,High,180,226
